group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
NCand1,224.551911529,23.1434943225,1.692152538,-23.8916369976,18.7171972949,32.1056415537,61.1099492276,1.23766553333E+018,20.39995,0.04942418,19.20311,0.02913558,18.7884,0.01390771,18.58542,0.01685515,18.4617,0.03273387,0.1923408,0.1415225,0.1026439,0.07783178,0.0551837,-175.2745,4.433126,4.462105,0.1233637,5605.221,9.664141,-1.041706,0.08626349,4795.17162374,1.9624001696,1.2312805824,4.198405007,6.4726955788,0.191393225,4.2182594476,7.7258980593,6.3545051879,1.2312805824,4.2182594476,-22.6957421165,-7.653560506,331.493429965,-401.056139851,-237.514349577,-340.350477544,-148.856139851,-229.247860961,-362.452168694,-81.3942463884,-229.247860961
NCand1,172.474526345,0.098261776,-14.8986162373,-2.4528890081,18.1833291099,263.653663941,56.619171431,1.23767465046E+018,19.51411,0.03341217,18.56594,0.01547039,18.23791,0.01568538,18.15614,0.01648257,18.11704,0.02428667,0.1097117,0.08072484,0.05854839,0.04439547,0.03147694,366.6016,3.567426,4.372069,0.1274127,6125.473,56.65337,-1.260323,0.03085397,5719.89594564,-0.3478738784,-3.1278088061,4.776296208,9.2103277634,5.9366958522,4.8033587379,10.3876076492,8.6629642491,-3.1278088061,4.8033587379,-10.9265296809,-10.4209586605,-342.834749164,-402.223455389,150.656838387,332.762844055,-150.023455389,161.026171762,363.934638645,-28.1020701144,161.026171762
NCand1,222.664696354,51.2652919391,6.8756800742,-28.0931557328,16.6622450009,88.0821779569,57.0247915836,1.23766141768E+018,17.92659,0.01769395,16.9868,0.01724816,16.71567,0.01373798,16.62472,0.01285503,16.60861,0.01590262,0.1238987,0.09116352,0.06611939,0.05013633,0.03554728,-240.9359,3.663786,3.698668,0.05842466,6300.184,29.49977,-1.314146,0.02940149,3317.10397044,0.0604203057,1.8044091,2.7827389272,8.4556648865,0.2150502052,2.8085367865,8.9098904345,8.2608944112,1.8044091,2.8085367865,-26.8389372556,10.7783033219,412.649147491,-287.288199719,-109.876055306,-421.90418865,-35.0881997185,-101.863494351,-419.673611547,55.7529006534,-101.863494351
NCand1,171.622342822,0.2337194711,-25.8546610651,-3.464376379,18.1343508643,262.249218036,56.2429670352,1.23764872176E+018,19.52907,0.02886586,18.55532,0.01799693,18.19096,0.01527169,18.01881,0.01610971,17.92459,0.02289561,0.1513604,0.1113695,0.08077448,0.06124885,0.04342619,300.8271,4.092515,4.406152,0.1654659,5846.516,45.11174,-1.49731,0.001749343,3759.29743666,-0.281723403,-2.0698530035,3.125485192,8.8474924083,6.0470489249,3.1523492921,9.3923068505,8.6019666623,-2.0698530035,3.1523492921,-19.0487750167,-17.8216041042,-394.518805832,-381.489665076,73.6288359061,384.687071333,-129.289665076,84.1598624881,404.258720949,-35.7049980039,84.1598624881
NCand1,199.647572511,-0.2564255298,-38.5335263559,0.3337789535,18.3471311266,317.439994357,61.848089378,1.23764870405E+018,20.06832,0.04251087,18.89429,0.02101186,18.40289,0.01626045,18.18398,0.02923949,18.10246,0.02557071,0.1651327,0.1215031,0.08812418,0.0668219,0.04737756,71.66367,3.463991,4.12236,0.3003134,5399.157,18.98295,-1.376015,0.0885332,2982.24993025,1.03639588,-0.9516805667,2.6294490536,7.3472973841,6.1532923755,2.6522014121,7.8113347887,7.2854020445,-0.9516805667,2.6522014121,-37.4891350895,8.9167713916,-415.429786807,-338.071301295,122.66174401,405.444907304,-85.8713012951,133.2577998,413.152081177,-32.6314428721,133.2577998
NCand1,221.457932647,12.9794771902,-29.732185099,10.5742196915,17.4928199367,10.7445535917,59.7523664635,1.23766263798E+018,18.96684,0.02127921,17.91131,0.009964854,17.56305,0.02072646,17.41812,0.01466419,17.35384,0.01625539,0.1100597,0.08098084,0.05873406,0.04453626,0.03157676,-65.26972,3.309308,4.344999,0.1219608,5916.413,41.53775,-1.163472,0.04953203,3385.85519836,1.675682831,0.3179733006,2.9248923834,6.6527992375,0.0478136311,2.945647939,7.2757528459,6.6451960599,0.3179733006,2.945647939,-6.9245095039,30.7874669464,-430.977583063,-194.906659828,192.541453098,420.774516951,57.293340172,203.185696799,423.031992122,37.1167695878,203.185696799
NCand1,218.264263212,5.7632536848,-34.0241239031,5.2026910566,16.4987281059,356.035790845,57.7417808476,1.237662267E+018,17.7345,0.03234276,16.83435,0.01847693,16.57162,0.01812535,16.48151,0.01549498,16.47756,0.02120986,0.1620555,0.1192389,0.08648197,0.06557666,0.04649467,-103.845,2.805841,4.01011,0.1009164,6437.04,26.45581,-1.293461,0.01993397,3344.90983457,1.7810267802,-0.1234235827,2.828627234,6.5413175904,6.2643158813,2.8490544555,7.1348403703,6.5401530898,-0.1234235827,2.8490544555,-20.0526909858,27.9749635537,-451.494542547,-287.438789656,148.939732787,441.427467637,-35.2387896558,159.648227092,442.01377996,-26.9035277759,159.648227092
NCand1,251.73075424,31.7895333598,-2.5263047827,-25.0261723644,17.7264095521,53.1858274809,39.1449446862,1.23766138708E+018,19.03231,0.02072571,18.10718,0.01354331,17.80857,0.0125156,17.6876,0.01340855,17.61448,0.0205676,0.1388537,0.1021672,0.0741002,0.05618794,0.03983795,-248.8803,3.3753,4.063061,0.1319097,6188.292,29.82052,-1.302088,0.043903,4597.70850042,2.136680264,2.8546870363,2.9024615121,6.8113467425,0.4324621846,2.9217782964,7.4115607573,6.1842708844,2.8546870363,2.9217782964,-25.0566158208,-2.2039788285,339.721349021,-457.49556082,-194.368925703,-348.713023455,-205.29556082,-186.128328506,-402.650236102,-40.2470792335,-186.128328506
NCand1,251.208254786,31.529040771,-21.7444006783,31.114772234,16.3317183263,52.7472948519,39.533043273,1.23766138655E+018,17.64125,0.01568279,16.72611,0.01668487,16.4038,0.01239366,16.26854,0.01305413,16.23754,0.01687747,0.1456913,0.1071983,0.07774913,0.05895481,0.0417997,-313.6895,2.932032,4.304531,0.08356035,6173.56,28.34634,-1.333035,0.03668771,2134.69238937,0.9966165472,1.3104888706,1.3587810623,7.4453865089,0.1769352929,1.3816637708,7.5725012409,7.3291472347,1.3104888706,1.3816637708,26.4916050026,27.1871822081,-465.841479179,-169.687318853,12.5171608262,456.200141058,82.5126811473,23.2710997897,463.601177518,0.9270682249,23.2710997897
NCand1,188.120297376,0.7814470119,-30.5999057834,0.0747504647,16.6094812768,292.350874358,63.2630847826,1.23764872231E+018,17.88886,0.01802128,16.94765,0.01409588,16.67685,0.01459995,16.59774,0.01814044,16.5765,0.01393676,0.1111887,0.08181156,0.05933657,0.04499312,0.03190069,215.3752,2.351933,4.109871,0.09447803,6366.292,25.29112,-1.18863,0.03123649,3494.67713659,0.5978860228,-1.4541177351,3.1210322339,7.8580875861,6.097065334,3.1451508894,8.4641310616,7.7223754198,-1.4541177351,3.1451508894,-30.2006532675,-4.9275109134,-398.15799896,-347.30191808,155.622234814,388.070326207,-95.1019180796,166.164220772,398.966555106,-21.6481133448,166.164220772
NCand2,10.3604449126,24.954808593,8.1472211676,3.4135010185,18.8315109202,120.061799818,-37.8612273669,1.23767858037E+018,20.18584,0.05255396,19.2302,0.02318405,18.88803,0.02150242,18.78914,0.01786363,18.71109,0.04122911,0.1726533,0.1270367,0.09213758,0.06986514,0.04953526,56.63955,5.54069,4.135158,0.3439546,6137.106,68.9557,-1.510505,0.06935257,6844.14275792,-2.7067697844,4.676606364,-4.2005999978,11.9987591947,0.4003682516,-4.1661310765,12.701451506,11.0498676521,4.676606364,-4.1661310765,8.3051551642,3.0089200148,-285.624674074,-44.4213952327,42.310548959,275.891221685,207.778604767,52.5018441046,335.056330918,83.8162866839,52.5018441046
NCand2,149.745939029,52.6830219747,3.5741628594,-4.4845085679,19.0968657937,162.242625896,49.1566136671,1.23765763434E+018,20.3091,0.04574463,19.44198,0.01861115,19.19935,0.01860829,19.08718,0.01690627,19.1298,0.0401706,0.04572664,0.03364522,0.02440232,0.01850354,0.01311924,-199.596,9.640857,3.928217,0.3488961,6292.798,99.39098,-1.424488,0.3171282,9661.2876539,-6.0173893449,1.9270353578,7.3087645559,14.453585415,0.1337239547,7.3535106304,16.2166658084,14.3245476745,1.9270353578,7.3535106304,2.8578062444,4.9717603231,248.446840435,-216.996269324,-2.0788077874,-258.039141791,35.2037306761,6.4457417881,-251.041873041,69.2927076259,6.4457417881
NCand2,38.400866513,-7.9825443862,2.1360965571,-3.2443920785,18.6563576738,179.317611621,-59.1547716052,1.23767370021E+018,19.87008,0.04280827,18.99643,0.01871611,18.72498,0.01897452,18.62061,0.02460581,18.60678,0.04196928,0.2011449,0.1480005,0.1073423,0.08139441,0.05770965,-258.0319,7.367462,3.916337,0.4028477,6476.958,50.27734,-1.613332,0.01418679,7886.78280901,-4.0434304451,0.0481592263,-6.7712402114,12.3946389312,0.0038854982,-6.7325867386,14.1051337614,12.3945453697,0.0481592263,-6.7325867386,3.8448797793,-0.5530713724,148.328633604,-145.525602629,210.9327974,-158.586281556,106.674397371,219.768801664,-158.170602323,107.289777299,219.768801664
NCand2,223.418647779,21.0834123357,1.0564149741,-17.162003382,18.0146506704,27.368071448,61.5339408562,1.23766554782E+018,19.23249,0.02730281,18.46817,0.01404849,18.09909,0.01805904,17.88854,0.0166638,17.82761,0.02616646,0.2079862,0.1530343,0.1109932,0.0841628,0.05967248,271.5896,4.363375,3.788038,0.110902,5802.393,57.01979,-2.099538,0.02729465,2943.62734007,1.2460044596,0.6449867115,2.587741669,7.1052598624,0.090901084,2.6098399934,7.5694109747,7.0759246643,0.6449867115,2.6098399934,-15.9607310632,-6.3957358145,287.021428307,-102.214371642,196.215684767,-297.232465137,149.985628358,204.61886815,-282.390205668,176.347948069,204.61886815
NCand2,52.8278318706,-0.1181926334,9.0972584811,-12.12567376,18.3086366284,184.510894868,-43.0805208404,1.23765758603E+018,20.37806,0.04548361,19.13227,0.0172807,18.47249,0.02230459,18.18678,0.02738083,18.03087,0.02559055,0.5343027,0.3931349,0.2851342,0.2162086,0.1532946,-309.7153,4.475803,4.339883,0.171405,5226.62,35.8434,-1.769176,0.01948404,2140.65120537,-1.558676768,-0.1229687467,-1.4621193533,9.8939969867,6.2707563654,-1.4312472374,9.9969817959,9.8932327912,-0.1229687467,-1.4312472374,15.1529066492,-0.4260235765,240.550889913,-135.26704062,208.385836909,-250.800138987,116.93295938,216.934006402,-252.234083139,113.806827599,216.934006402
NCand2,28.0283405103,14.9687403019,-2.4384458806,-8.053717391,18.9738495915,144.033954758,-45.4023662182,1.23767916716E+018,20.36305,0.06102614,19.37873,0.02344831,19.01493,0.01895497,18.92489,0.02178114,18.87185,0.04942549,0.2418233,0.1779313,0.1290506,0.09785517,0.06938054,-220.3256,4.783161,3.856814,0.2706558,6272.5,46.95139,-1.549752,0.02259885,7279.47678466,-4.1367405697,3.0017739662,-5.1833881557,12.8387465886,0.2359901875,-5.1444511747,13.8310806467,12.4828989831,3.0017739662,-5.1444511747,0.3708222385,-8.4065969925,284.876006202,-222.527103346,-46.7993328398,-294.328546918,29.6728966538,-38.3882693531,-279.233036154,97.6661960316,-38.3882693531
NCand2,156.591405597,7.6707480111,-1.3952818679,-0.6500626508,19.1550366098,235.657923596,50.5341657079,1.23765842516E+018,20.50657,0.05866884,19.51063,0.02701777,19.25285,0.02144965,19.14721,0.02256351,19.17983,0.04937459,0.139364,0.1025427,0.0743725,0.05639441,0.03998434,348.9188,8.008651,3.742394,0.2706579,6463.62,68.74368,-1.618892,0.1055262,9924.50649479,-3.5586580905,-5.2085770035,7.6617561537,12.9576623027,5.8695192273,7.698826235,15.0722572213,11.8647266277,-5.2085770035,7.698826235,-0.2432974304,-1.5199339792,-165.706533915,-222.243688249,223.914805038,155.406836404,29.9563117505,233.730923086,130.257282069,89.8983085648,233.730923086
NCand2,184.044327027,4.2305173306,9.0888472072,-6.5646092165,18.5474888123,281.215099236,65.6045961317,1.23765512447E+018,19.89973,0.04806417,18.94527,0.02422611,18.60003,0.02215524,18.46934,0.01921257,18.52498,0.03453461,0.09180187,0.06754693,0.04899067,0.03714814,0.0263385,38.34207,6.454436,3.882148,0.06950503,6122.488,60.92992,-1.627653,0.1012396,4964.88459608,0.3988373828,-2.0114937082,4.5216037925,8.1685869434,6.0343787411,4.546336903,9.3485288622,7.9170515796,-2.0114937082,4.546336903,10.7467395116,-3.1951255985,264.50411702,-33.5183922648,3.8587608723,-274.114872698,218.681607735,12.3331630191,-319.523839559,144.447654703,12.3331630191
NCand2,199.638883341,33.6857090319,4.4471387904,-6.4540873948,18.9771840611,82.8815533259,81.2193148137,1.23766502437E+018,20.53837,0.05188537,19.45512,0.02679577,19.02657,0.01780446,18.85696,0.01413014,18.79117,0.03632996,0.07180425,0.05283288,0.03831881,0.02905599,0.02060106,-318.0852,5.659161,3.988987,0.1199393,5630.867,35.97937,-1.579347,0.08669246,4505.68379182,0.0852334221,0.6825032102,4.4528767178,8.2591166188,0.0827306859,4.4785889941,9.395252349,8.230868526,0.6825032102,4.4785889941,-7.6682664258,1.6217205507,152.265204556,-102.447525746,-309.069560319,-160.899784661,149.752474254,-300.243310049,-147.974472983,162.536456201,-300.243310049
NCand2,176.630680281,50.7761685262,6.6586370104,-8.891095958,15.6482483211,146.118199965,63.3294812417,1.23765820612E+018,17.08286,0.01655764,16.13087,0.02911916,15.75782,0.02170743,15.59163,0.01431603,15.56608,0.01366885,0.08049364,0.05922645,0.04295596,0.03257221,0.0230941,-365.8691,1.617814,4.33467,0.100456,5894.097,29.82058,-1.516935,0.04438373,1164.49897988,-0.4339368086,0.2913933961,1.0405991587,8.7655314902,0.0332492209,1.0679485079,8.8303485956,8.7606867421,0.2913933961,1.0679485079,-0.6159698087,11.0909699921,183.652887025,-119.229119614,-299.460042192,-192.317307786,132.970880386,-290.73180701,-187.79064955,139.290609325,-290.73180701
NCand2,120.863787926,34.7255062941,36.2138428074,-13.0679119982,16.3659029904,186.348203042,29.0674499967,1.23765759515E+018,17.77024,0.01999693,16.82538,0.01853626,16.44552,0.01235722,16.2853,0.01317509,16.24258,0.02417694,0.2344655,0.1725175,0.1251241,0.09487779,0.06726953,-147.5124,2.467413,4.075815,0.0267743,6003.731,23.83574,-1.561789,0.01848393,1723.35346264,-1.4970581187,-0.1665517024,0.8372721641,9.825849162,6.2662341332,0.8679407533,9.8641083178,9.8244375047,-0.1665517024,0.8679407533,21.6897165572,31.8083154307,273.209950736,-147.892129808,155.461376991,-283.29385114,104.307870192,163.907867735,-285.021207143,99.4909511279,163.907867735
NCand2,194.46298785,29.664822944,5.0556968976,-8.5034549059,18.7703845843,94.231640166,87.0977146553,1.23766544205E+018,19.94568,0.04973236,19.14048,0.03087493,18.88379,0.0216175,18.72473,0.02135645,18.7485,0.04391399,0.06718246,0.04943221,0.03585236,0.02718576,0.01927504,-94.07411,7.206164,4.125977,0.2588149,6022.479,73.40493,-1.519591,0.005740503,6803.22726392,-0.0254177976,0.3435272244,6.7945010256,8.3412873583,0.0411956086,6.820547264,10.7748289905,8.3342104509,0.3435272244,6.820547264,-8.5843905799,4.9170168627,288.133750017,-142.262804961,-85.9242902364,-297.464156745,109.937195039,-77.5232043481,-292.684133704,122.094673425,-77.5232043481
NCand2,138.557239328,30.1183486881,11.8138464671,-6.9100509371,19.1879379489,195.807332213,42.688412003,1.23766409344E+018,20.76711,0.07251615,19.65104,0.03644926,19.21088,0.02636653,19.0129,0.03332815,18.97461,0.05093968,0.1361348,0.1001667,0.07264923,0.05508772,0.03905788,-146.7246,5.768452,4.166789,0.369994,5595.915,79.27892,-1.64188,0.03611251,4575.62263666,-3.2361291948,-0.9161795672,3.1023225732,11.5926902676,6.2040720074,3.1384081758,12.0099988975,11.5564303589,-0.9161795672,3.1384081758,8.9455611624,10.358219335,303.199363341,-115.822101723,65.667596652,-313.002850328,136.377898277,74.0209208331,-322.80188631,111.214466896,74.0209208331
NCand2,31.8265424054,21.6940649288,-6.0871304544,-16.6372205913,18.1490665187,145.416174252,-37.8428292482,1.23767858304E+018,19.61988,0.03286953,18.66683,0.01778914,18.2128,0.01915217,18.03402,0.01644567,17.91487,0.02273287,0.5960456,0.4385647,0.3180837,0.2411932,0.171009,-228.8901,4.193956,3.858115,0.04272679,6099.483,40.33804,-1.779433,0.05408524,3620.9295501,-2.3541639428,1.6230482814,-2.2214313434,10.813584388,0.1506628016,-2.1880726278,11.032736249,10.691086081,1.6230482814,-2.1880726278,0.4302091341,-17.7105953111,298.170291813,-214.539130129,-99.6448483975,-307.457824589,37.6608698705,-91.275022064,-298.322234618,83.3816487784,-91.275022064
NCand2,41.5457162239,6.712684131,45.4080235611,16.1723660623,16.4508607124,166.49202399,-46.2281210696,1.23767001673E+018,17.86304,0.02859733,16.92565,0.01735976,16.5165,0.01342392,16.33319,0.01502381,16.24279,0.02616689,0.4921284,0.3621034,0.2626276,0.1991425,0.1411946,55.5,14.5,3.9,0.26,5776,180,-1.74,0.17,1746.39614043,-1.1747171676,0.2821976007,-1.2610723887,9.5128341545,0.029669287,-1.2313996796,9.5922030224,9.5086475466,0.2821976007,-1.2313996796,25.7282425581,40.7613979477,-324.018335317,-141.219450766,193.36964898,313.813205218,110.980549234,203.680043882,316.967326417,101.622458449,203.680043882
NCand2,191.305982726,50.2416370609,-5.3418228808,-5.8767929596,17.4716771499,125.460256727,66.8560976789,1.23765820505E+018,18.7641,0.02317135,17.78918,0.02626221,17.54469,0.01593769,17.45972,0.01194742,17.457,0.02718681,0.07586084,0.05581768,0.04048364,0.03069752,0.02176492,276.2428,3.921943,3.651194,0.1019262,6313.088,23.9426,-1.683175,0.02225554,4746.34098653,-1.0822536842,1.519492063,4.3643583256,9.5206633791,0.1602848274,4.3937150328,10.4855978831,9.398626232,1.519492063,4.3937150328,5.6925099806,5.5377881235,-100.84510739,-79.189184883,302.983800624,90.2989330405,173.010815117,312.597085879,116.75388961,156.381484571,312.597085879
NCand2,186.566653947,39.8472253853,5.7430493915,-8.1444026731,19.014616625,143.668340594,76.2506166452,1.23766466845E+018,20.36651,0.04018989,19.39594,0.01601609,19.05271,0.01630761,18.9824,0.02119064,18.9858,0.04449759,0.09002296,0.06623804,0.04804135,0.0364283,0.02582812,-39.68336,6.761941,3.978864,0.2391228,6051.01,38.88124,-1.653526,0.03851329,7286.9317582,-1.3952403318,1.0260933584,7.0781220168,9.7572441865,0.1053570137,7.1084424095,12.0720241717,9.7031410654,1.0260933584,7.1084424095,-1.8942289413,9.7839566604,310.833241588,-147.371343241,41.7814068022,-320.562137018,104.828656759,50.1110202194,-307.760633007,137.958413077,50.1110202194
NCand2,17.9126051907,-0.8693273527,-2.3611579976,-7.0917301583,19.1895695306,134.234093379,-63.2966694176,1.23766633812E+018,20.29962,0.04420606,19.50301,0.02853586,19.21899,0.01742907,19.08059,0.01903017,18.9893,0.03756597,0.2178154,0.1602665,0.1162387,0.08814025,0.06249254,-230.5803,9.387051,4.029188,0.8497403,6599.105,104.8285,-1.516446,0.1277,8759.43897805,-2.7458859156,2.8202968092,-7.825203362,11.4529761943,0.2488093247,-7.7905946944,13.8514991751,11.1002968255,2.8202968092,-7.7905946944,-1.0878524217,-7.3948820705,296.006398129,-239.2739118,68.0021710941,-305.817206904,12.9260882,76.3779348259,-293.216916609,87.8355714341,76.3779348259
NCand2,173.930292393,14.5196197458,7.4447773061,-6.7673733995,18.9608667066,244.693174577,68.3245202589,1.23766106926E+018,20.4726,0.05347737,19.46293,0.02383517,19.0844,0.02080036,18.93218,0.02085163,18.88723,0.04265628,0.1516876,0.1116103,0.08094909,0.06138125,0.04352007,-27.73151,7.098778,3.598943,0.3009779,5812.45,20.80779,-1.359166,0.0629166,5979.56804634,-0.9440782216,-1.9965972854,5.556757113,9.4696063925,6.0707483581,5.585676734,10.9942362084,9.2567296876,-1.9965972854,5.585676734,9.9330855723,1.5987066269,276.921775456,-73.0277086509,-9.0328869187,-286.492232806,179.172291349,-0.5971803848,-317.829056716,114.739706085,-0.5971803848
NCand2,152.563741657,3.4853647852,4.6386902406,-3.2826847031,18.4856762263,237.347300232,44.8516729451,1.23765460049E+018,19.75533,0.03395163,18.80627,0.01593936,18.54405,0.01589518,18.46597,0.0135384,18.45171,0.02793227,0.1042859,0.07673253,0.05565283,0.04219986,0.02992023,-51.83493,6.215871,3.840988,0.18097,6437.558,38.37415,-1.355871,0.0698573,8079.78797169,-3.0905400797,-4.8227639753,5.6984632421,12.3806907855,5.8830541237,5.7340817812,13.6440902298,11.4027387923,-4.8227639753,5.7340817812,5.3732610714,1.8497382157,220.067051259,-38.0315028908,13.669270616,-229.708644282,214.168497109,22.2823234245,-294.990953643,107.770792336,22.2823234245
