index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv_e,hrv,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
32867,254.22030088,24.26841940,-12.37815176,-11.62870381,-14.75496710,8.41048982,17.85195098,44.69146600,35.18957081,19.56965000,0.03635621,18.46800000,0.01447564,17.94130000,0.01219206,17.70699000,0.01527071,17.59265000,0.01999750,3.79177600,71.41234000,4.20151800,0.15539940,5403.26300000,96.62386000,-1.87084600,0.06806818,2024.55516112,1.17623891,1.16363870,1.16671787,7.24419393,0.16132944,1.18904087,7.34112824,7.15012522,1.16363870,1.18904087,108.01236442,-92.33957038,107.12081873,-117.94618735,159.86042962,116.08316515,-90.73614428,176.73033749,116.08316515,57.38050228,1280.26883778,263.18087920,-161229.21263700,8.94807816,5.47273672,0.24099480,4.37410684,0.57007109,32.66266764
33108,128.34470456,-4.53324384,-1.59273321,-22.21310620,18.19543829,-12.84075198,16.84326799,229.39528415,20.22482270,18.71341000,0.02628710,17.48453000,0.01114181,16.91004000,0.00968671,16.67678000,0.01030990,16.55667000,0.01721832,2.74144600,330.22770000,4.38858800,0.12507390,5254.68700000,42.56854000,-1.61522600,0.03176707,1209.76649529,-0.73881443,-0.86184601,0.41822203,9.10837163,6.18842224,0.44652601,9.11931024,9.06750546,-0.86184601,0.44652601,-139.01848590,-322.49813474,45.06174188,129.27716052,-70.29813474,54.79543151,135.34883901,-57.75035722,54.79543151,616.88515991,-526.01171551,39.98321156,-164886.47396700,11.04033311,1.27727273,0.79261023,1.75146229,2.62702374,150.51737286
33185,215.36655271,57.88974024,-20.02217400,-13.98121380,7.62410538,23.19988810,16.52402214,101.92661842,55.41358204,17.79203000,0.01504869,16.90381000,0.02380160,16.58407000,0.01864861,16.44831000,0.01730033,16.44436000,0.02141251,4.60810700,-331.28420000,3.59427700,0.24203880,6127.17800000,55.59090000,-1.88056000,0.04388474,1911.26585356,-0.22420975,1.06150715,1.57348966,8.61494538,0.12353087,1.60018181,8.76229797,8.54929743,1.06150715,1.60018181,7.03954827,-367.58304835,-153.41810916,-16.16066027,-115.38304835,-144.13933392,-30.25465757,-112.51253478,-144.13933392,98.18670121,-969.28934190,469.60865868,-161028.32620000,9.55437555,4.64689988,0.34556584,6.35436883,2.34207208,134.19084542
33320,323.17978095,11.32961073,1.95855949,-21.92876956,-15.66321624,-15.47160453,17.36916981,64.76621644,-28.36419190,19.13840000,0.02862399,17.96890000,0.01154519,17.43541000,0.01881901,17.20171000,0.02157167,17.14145000,0.02361147,3.90335200,-65.26384000,4.34808400,0.03141617,5391.27600000,46.26590000,-1.48229700,0.01213282,1772.30219003,0.66484733,1.41071280,-0.84197533,7.79647489,0.18194457,-0.81804638,7.83927424,7.66778391,1.41071280,-0.81804638,68.22932806,-163.90929533,-83.37489908,-77.56876320,88.29070467,-74.28745261,-60.31285849,100.86882896,-74.28745261,204.83213670,786.42129205,115.55057184,-175182.27427600,8.13710216,2.57317916,0.51949364,2.85754887,0.51098711,29.27740475
33664,353.63510608,9.43961286,6.70934752,-17.68133163,-1.88650888,-18.81717079,18.18585970,93.28549800,-48.95506489,19.98447000,0.03792870,18.85945000,0.01796188,18.27021000,0.01432273,17.99617000,0.01432624,17.87411000,0.02382771,3.97514500,51.99767000,4.08917800,0.29479240,5331.19500000,98.66691000,-2.95716700,0.05932069,1899.41958563,-0.07148187,1.24520519,-1.43253242,8.49768075,0.14706425,-1.40630233,8.61326096,8.40595279,1.24520519,-1.40630233,22.32515196,-92.51335893,-150.47432669,-31.45537773,159.68664108,-141.24327573,-7.71619777,162.57221293,-141.24327573,8.33194318,1381.48676499,394.45258779,-156056.97567000,8.77642412,7.24925837,0.09529490,5.19637932,0.66653191,38.18946525
33742,114.80494746,65.51508225,2.56367447,-23.34760703,23.40341085,1.99086449,17.59388686,150.67740160,29.42764022,19.01801000,0.02204804,18.06251000,0.01162756,17.66094000,0.01325928,17.48876000,0.01210358,17.45047000,0.01788324,5.02264100,281.21150000,4.11845600,0.09049844,5938.12800000,38.81885000,-1.91901100,0.01209096,2472.72951854,-1.87775125,1.05471892,1.21491131,10.25831513,0.10299801,1.24676629,10.33380160,10.20395009,1.05471892,1.24676629,-337.89851444,-124.85101943,158.49169292,327.80217897,127.34898057,168.84558100,339.15846870,92.97077228,168.84558100,3326.61148687,953.72348018,521.95963631,-93938.92507400,48.94331067,2.65368573,0.89713798,33.88460371,0.82324280,47.16833821
34168,245.30676701,61.92295139,-102.99344238,-24.42818233,13.21218310,105.02296646,15.35238177,93.24212917,41.11902658,17.86188000,0.02924766,16.16797000,0.02090139,15.41119000,0.01831870,15.11821000,0.01352843,15.10215000,0.05685554,2.88261900,-217.15390000,3.99579200,0.11750880,4920.08900000,161.88130000,-1.59612800,0.05621029,452.17655169,-0.01926539,0.34009975,0.29736281,8.35526189,0.04071611,0.32342149,8.36151916,8.34833716,0.34009975,0.32342149,-10.65058275,-312.73924063,26.78696668,0.96692250,-60.53924063,36.12007915,-1.49812006,-60.52842498,36.12007915,417.35537130,-505.73084228,17.43026713,-179496.42152300,8.37988495,1.25755630,0.73902693,0.76121746,2.82235130,161.70881793
34170,355.70300920,43.11024446,24.51406126,-14.94805456,19.43494259,-21.13448700,17.14968306,109.84405849,-18.01070109,19.35932000,0.02635801,17.93197000,0.01185719,17.22820000,0.01312387,16.93121000,0.01143598,16.74728000,0.01932789,3.60457300,-121.84430000,4.60041000,0.03138954,5187.76200000,33.61061000,-1.75907700,0.03443893,1138.57522059,-0.36756317,1.01848797,-0.35204133,8.75808237,0.11655493,-0.32489236,8.76410645,8.69866019,1.01848797,-0.32489236,-47.36146860,-177.77771243,-70.80767884,37.98224518,74.42228757,-61.35950774,46.37919942,69.50034315,-61.35950774,371.87109599,608.68972996,56.05464796,-174073.58437900,9.01606186,1.61501181,0.69617146,1.56907395,0.44166781,25.30570168
34416,333.43186105,7.37258414,-21.61859272,-21.87056886,-30.74774125,0.51160688,16.99465472,69.28117799,-38.55426439,18.67609000,0.02467764,18.17039000,0.02084714,17.51265000,0.01945377,16.42065000,0.01431041,15.81228000,0.02265806,2.94663400,13.33761000,3.81501700,0.52113060,4340.19400000,175.92170000,-2.31317300,0.04798365,552.98821693,0.15299197,0.40447960,-0.34465298,8.18808098,0.04941870,-0.31912883,8.19429761,8.17808452,0.40447960,-0.31912883,79.37586267,-17.97833225,-7.26394477,-88.95280356,234.22166775,1.78834002,-77.27398646,238.32985948,1.78834002,79.59671218,1951.46418916,3.33380813,-151686.47130500,10.89411502,6.75342807,0.23463249,0.40017772,0.06549733,3.75272080
34442,31.84830960,23.07478337,29.09196048,-23.79679184,35.71424790,-11.70990875,17.29439432,144.80985071,-36.54917311,19.57490000,0.02821287,18.09319000,0.01665919,17.37755000,0.01143345,17.08238000,0.01545141,16.89617000,0.01831185,2.37825700,70.88029000,4.62243300,0.09403200,5172.39000000,35.21513000,-1.53816800,0.05847890,1252.23028114,-0.82212643,0.57973474,-0.74571874,9.17278839,0.06324373,-0.71714906,9.20077984,9.15444999,0.57973474,-0.71714906,-134.88207242,-164.30106491,-98.05220197,125.58745919,87.89893509,-88.33072594,130.89173423,79.78587975,-88.33072594,478.94811792,731.85899186,137.51179839,-160862.97391800,11.45495830,2.13496091,0.68580227,4.20071363,0.57549308,32.97332439
34535,118.46360303,17.73837747,4.46528932,-19.50664630,19.70926887,-3.46305918,17.39634372,203.38222688,21.52706414,18.95661000,0.02735123,17.94502000,0.01215304,17.46545000,0.01351977,17.25817000,0.01485587,17.18581000,0.01936789,3.66660700,-115.90680000,4.20088800,0.07246561,5605.03900000,25.69914000,-1.60968200,0.01703194,1945.87904840,-1.66149001,-0.71837911,0.71402217,10.01505116,6.21139370,0.74520459,10.04273766,9.98925329,-0.71837911,0.74520459,160.35997707,-128.73700850,-72.24718279,-169.73369564,123.46299150,-63.44735177,-178.15247090,110.96997259,-63.44735177,680.17364453,1111.36995330,56.84592148,-147822.74277000,14.91879674,2.81936608,0.68211296,3.10037127,0.32936175,18.87103798
34715,356.16779832,0.54690854,22.85524778,-25.42709306,7.75204367,-33.29872718,17.07214731,90.10764269,-58.00522519,19.19810000,0.02979011,17.80856000,0.02027158,17.14635000,0.01610841,16.86305000,0.01458440,16.70943000,0.01844432,2.80016600,17.50448000,4.65145000,0.12607380,5009.04400000,41.58586000,-2.11547800,0.07325084,1009.55611012,-0.00100494,0.53490421,-0.85620092,8.35082633,0.06409793,-0.83019362,8.39199153,8.33367733,0.53490421,-0.83019362,-36.86294663,-125.94757027,-99.28112990,27.57264664,126.25242973,-89.86558844,35.60300314,124.22702211,-89.86558844,147.70067894,1037.39828729,138.52030304,-168869.71205800,8.68176883,3.61929794,0.41154731,3.07965408,0.47554422,27.24667672
34748,26.18457672,15.25581926,33.01361913,-16.87960571,36.51466420,-6.44200556,17.17637959,141.49158690,-45.68639596,19.37096000,0.03055725,17.96329000,0.03166793,17.26905000,0.01898270,16.97602000,0.01448004,16.80114000,0.01789060,2.22064700,62.46629000,4.22985800,0.07738901,5060.55200000,70.10879000,-1.54390700,0.02089238,1162.60735404,-0.63554467,0.50568744,-0.83187682,8.98238387,0.05632747,-0.80388908,9.01828463,8.96813806,0.50568744,-0.80388908,-139.56858198,-146.12331349,-69.49878040,130.18482404,106.07668651,-59.76281576,135.95022667,98.57934723,-59.76281576,485.31742040,885.47753847,48.74573949,-161608.08858800,11.31415323,2.33983397,0.65726730,2.19948260,0.35239353,20.19066210
35000,44.49791862,38.16334035,23.65729729,-16.05374150,28.49361525,-2.34610771,18.08501241,148.67936918,-18.30042061,20.55619000,0.06725087,18.99602000,0.02007925,18.17148000,0.00914619,17.85038000,0.01309041,17.67946000,0.02115491,2.35624100,157.30220000,4.49658800,0.02389043,4957.80500000,20.25353000,-1.41878700,0.04474335,1598.43491460,-1.29643518,0.78888447,-0.50190765,9.66026060,0.08175390,-0.47185872,9.67177779,9.62799544,0.78888447,-0.47185872,-235.04729173,-109.70951515,-66.27092295,225.65299381,142.49048485,-56.23696271,236.53549530,123.58710027,-56.23696271,1007.12993794,1193.88359547,35.09662782,-136857.39970100,18.95769363,2.82819055,0.74036486,3.67457318,0.26958533,15.44610136
35150,180.09226282,10.31297367,-15.18786868,-23.05669812,0.23021470,-27.60850746,16.91022000,264.92293605,69.32428609,18.19270000,0.02661474,17.34323000,0.02137703,16.97260000,0.01873942,16.81197000,0.01693213,16.76344000,0.02315692,5.32959700,233.20560000,3.93300600,0.24413090,5980.55400000,45.11061000,-2.55718600,0.06174990,1777.43519707,-0.05553750,-0.62511156,1.66295731,8.40362875,6.20873063,1.68912255,8.57170410,8.38034675,-0.62511156,1.68912255,-24.61503242,-298.97789945,136.05054182,14.59026704,-46.77789945,145.42670836,18.02946171,-45.56299243,145.42670836,161.41748162,-382.89447299,683.39117104,-167447.81377500,8.99378529,3.00326053,0.49933332,8.08608248,1.97072638,112.91430443
35178,187.49839360,60.50424596,-22.53974794,-32.98145121,27.24258921,29.21742107,16.98663817,127.70341581,56.42489512,18.86706000,0.03482436,17.68346000,0.02129111,17.06299000,0.02885613,16.81478000,0.01835216,16.69939000,0.02677567,2.84834500,-216.58880000,4.46258100,0.07748741,5192.33500000,40.81901000,-1.75549800,0.06981292,1128.31271929,-0.38161639,0.49369308,0.94006684,8.72266281,0.05662916,0.96725338,8.77612817,8.70868036,0.49369308,0.96725338,37.59685412,-286.89808560,-94.02812592,-46.90318727,-34.69808560,-84.84501646,-48.79187466,-31.98779591,-84.84501646,405.99719343,-279.01875775,162.45495905,-173463.48135200,9.08258554,1.10366004,0.78330386,4.69898652,2.16156860,123.84875777
35257,132.88487905,10.94103905,7.70355344,-21.47822384,22.71275775,-2.18848584,16.77420928,216.64061868,31.58654938,18.23717000,0.02152438,17.23330000,0.01314341,16.83221000,0.01392886,16.66758000,0.01575356,16.63712000,0.01939802,4.32696000,-182.37480000,3.90188000,0.12718380,5983.57800000,51.55540000,-1.43262200,0.07939278,1992.91892766,-1.36219949,-1.01315775,1.04386292,9.74176290,6.17899542,1.07410958,9.80079873,9.68893471,-1.01315775,1.07410958,244.02481411,-85.92202497,-113.13772898,-253.27049620,166.27797502,-104.59883625,-269.19020169,139.03576713,-104.59883625,1470.24004530,1354.45347828,131.15341198,-121535.30935900,26.19886551,3.27785826,0.77759684,8.21267049,0.44598779,25.55321826
35571,42.30962662,1.05258303,17.97323025,-12.64095631,21.76876766,2.99191187,18.49551507,172.87327017,-50.03884280,20.65038000,0.05105938,19.25662000,0.02106357,18.58437000,0.01572246,18.31325000,0.01658483,18.10600000,0.02810563,2.43957600,256.74350000,4.49177400,0.07264890,5116.40700000,62.66017000,-1.67677700,0.04784292,2192.53519178,-1.39731600,0.17470694,-1.68053445,9.73412247,0.01794885,-1.65016492,9.87300281,9.73255454,0.17470694,-1.65016492,-215.34560964,-201.09378435,-176.81623392,206.29644540,51.10621565,-166.84322875,207.18046457,47.39539811,-166.84322875,969.81118334,461.35260991,706.15035062,-135588.63455900,19.38965622,2.43111787,0.77717400,16.89436439,1.12003148,64.17307644
35890,244.92270060,63.43914950,-39.35128766,-21.53234795,-5.11839918,44.56419906,15.68891327,95.19632419,40.73183316,17.58889000,0.02406283,16.36381000,0.02244789,15.77355000,0.01651590,15.52417000,0.02001618,15.42884000,0.01327383,2.61296900,-42.29028000,4.56989300,0.07413280,5267.99900000,35.41838000,-1.70276600,0.04325135,656.73023965,-0.04507167,0.49560649,0.42852930,8.38838753,0.05911688,0.45466789,8.40070046,8.37373391,0.49560649,0.45466789,26.97066130,-120.62851054,77.53630755,-36.81253883,131.57148946,86.75174814,-28.97466524,133.51662304,86.75174814,112.30674681,1119.98917546,125.07195396,-168509.87933900,8.54700235,3.94881313,0.36797832,2.77615708,0.43105268,24.69749932
35986,240.80104449,36.49696715,-17.00750257,-14.39724679,-14.70258232,16.74425071,17.31611355,58.36204931,48.63217880,18.98835000,0.03163322,17.91337000,0.02515750,17.43136000,0.02283363,17.14440000,0.02642291,17.04423000,0.02083179,4.02736500,14.21943000,3.79229400,0.32161100,5458.91600000,50.79404000,-1.80319800,0.04111147,1542.17462531,0.53462578,0.86773343,1.15737485,7.83993327,0.11090846,1.18170052,7.92849101,7.79176439,0.86773343,1.18170052,48.25113546,-126.59450520,91.57173827,-58.13671718,125.60549480,100.72068917,-43.87735260,131.26841256,100.72068917,82.34951818,1029.13559449,221.04704171,-169131.10501500,8.13989395,4.13302858,0.32648013,3.81276106,0.57711499,33.06625326
36019,51.81608263,0.36749820,18.46481601,-24.59191641,30.72205183,-1.36649713,18.04906310,183.11725156,-43.56173558,19.91206000,0.03411449,18.76790000,0.01921683,18.12033000,0.01440844,17.89262000,0.01259514,17.73460000,0.01916106,5.09128800,242.31850000,4.05044000,0.23038760,5417.39600000,92.29168000,-2.21715400,0.08224246,1913.32306334,-1.38440413,-0.07539472,-1.31853934,9.71880530,6.27542762,-1.28821187,9.80380876,9.71851285,-0.07539472,-1.28821187,-151.65046951,-287.32237447,-175.97157912,142.59897916,-35.12237447,-166.19738545,142.86715399,-34.01509012,-166.19738545,494.80362712,-330.58603812,925.97303678,-148129.49760800,14.58305888,2.50065819,0.70724659,13.54037449,1.90801471,109.32118986
36095,1.06592804,24.39289210,16.38040712,-10.10043936,13.63938329,-13.57585489,16.97986596,109.41069570,-37.23715701,18.84567000,0.02304600,17.64681000,0.01649801,17.09866000,0.01394697,16.80797000,0.01736605,16.66265000,0.01934616,4.02190800,-27.87864000,4.40096100,0.12185640,5497.11400000,58.05465000,-1.69519700,0.07290079,1359.42405755,-0.35968479,1.02077209,-0.82260863,8.75198241,0.11689931,-0.79548197,8.78805938,8.69225060,1.02077209,-0.79548197,-57.93027504,-100.07560019,-52.78189968,48.49473749,152.12439981,-43.30082868,65.90652552,145.43006042,-43.30082868,187.84894491,1272.80133053,32.16569524,-165181.73158200,9.46215939,3.95764323,0.41017862,1.41509991,0.23190014,13.28689927
36155,0.54620180,25.06336415,11.64101947,-6.73696663,9.72196882,-9.29426576,18.40041891,109.03146422,-36.47537902,20.63235000,0.05463476,19.19584000,0.01780228,18.46939000,0.01532734,18.16074000,0.01510856,17.95284000,0.02202138,4.43598000,170.63620000,4.38237000,0.42806300,4954.39600000,49.66686000,-2.58856600,0.09295929,1653.90383835,-0.43367157,1.25723042,-0.98320829,8.85642865,0.14243797,-0.95584991,8.90786043,8.76673828,1.25723042,-0.95584991,-102.67337008,63.90384463,-160.03474429,93.57237572,316.10384463,-150.41349721,137.49785011,299.61937738,-150.41349721,1045.37673019,2653.55763671,240.86797958,-112345.77269700,29.80077077,7.59770847,0.59368891,11.00703666,0.40911069,23.44031606
36284,119.51609074,18.44448954,4.73091895,-13.23818256,14.04184197,-0.67656915,18.63683616,203.09451221,22.72224239,20.47276000,0.05300569,19.23024000,0.01655803,18.71150000,0.01124057,18.52562000,0.01384625,18.42246000,0.02826620,3.19387000,-251.67600000,4.28014300,0.06767287,5522.64600000,60.37728000,-1.30016700,0.08865250,3551.17105589,-3.01305203,-1.28483452,1.37169005,11.41131838,6.17035305,1.40708781,11.49774253,11.33875599,-1.28483452,1.40708781,302.21320677,-128.10725697,-107.71896819,-311.47551864,124.09274303,-99.36172141,-323.46687912,88.23369932,-99.36172141,2797.58996560,1006.86283444,129.29118755,-103287.54901900,39.73934565,2.17684333,0.89613353,11.98469068,0.52912132,30.31641825
36588,42.40473182,-0.20898079,12.65783965,-15.29789214,19.73523980,-2.18328163,18.59409590,174.34616420,-50.88832098,20.77621000,0.06058032,19.34295000,0.02398969,18.69246000,0.01818657,18.38102000,0.01965420,18.23811000,0.02694268,2.80250000,-202.27180000,4.56646800,0.14780950,5017.14800000,46.64726000,-1.67434400,0.01438863,2254.05771797,-1.41501887,0.14008629,-1.74896359,9.75147717,0.01436614,-1.71853846,9.90175143,9.75047090,0.14008629,-1.71853846,124.21735855,-224.20516068,142.22956884,-134.26068515,27.99483932,151.14116468,-133.84466661,29.92069224,151.14116468,531.65870888,291.77094727,761.89548563,-151067.15172400,13.71087021,2.39098977,0.70301695,12.71120689,1.25489837,71.90038007
36696,322.15504508,10.85135069,-0.00961199,-10.42262847,-8.12778008,-6.52460479,17.51751458,63.62553557,-27.88673684,19.29115000,0.03033824,18.12801000,0.01032660,17.57956000,0.01287438,17.33983000,0.01353294,17.26148000,0.02177743,5.99427000,193.29900000,4.18235500,0.25135710,5291.36600000,69.84804000,-2.24440200,0.04326204,1560.55881590,0.61275117,1.23576181,-0.72991272,7.81781628,0.15873572,-0.70582170,7.84961372,7.71953004,1.23576181,-0.70582170,119.73837476,106.13108236,-133.07329574,-128.92243871,358.33108236,-124.14637893,-70.66023983,374.20487743,-124.14637893,1441.87258822,2925.46498106,161.84700722,-104708.24643600,35.89084578,7.71327064,0.64621365,10.40814340,0.32329785,18.52360242
36817,117.12136494,23.73994818,8.09327136,-27.66987586,28.73707726,-2.30292461,17.49540791,196.86767948,22.59858176,19.36360000,0.02963256,18.11749000,0.01431860,17.57875000,0.01534232,17.34447000,0.01221982,17.20800000,0.01974919,2.86857800,271.02650000,4.46484300,0.15640260,5389.03500000,37.89710000,-1.38920800,0.01368106,1912.48400612,-1.68968044,-0.51232322,0.73491495,10.03047080,6.23208639,0.76618526,10.05969107,10.01737837,-0.51232322,0.76618526,-171.53316356,-324.25521488,84.87259545,161.66742084,-72.05521488,94.70757705,165.13674353,-63.70372743,94.70757705,693.11328277,-638.97837811,195.17800066,-151609.56117800,14.03571532,1.90130465,0.76139772,6.13283410,2.44420505,140.04263379
37199,133.86974756,10.14302000,-24.62563651,-50.03027151,34.35501456,-43.92246595,16.25625162,217.97929321,32.11699597,18.51172000,0.02889233,17.02684000,0.02139472,16.32985000,0.01328708,16.06149000,0.01926962,15.91267000,0.01857173,2.70202400,466.87160000,4.72037800,0.11117140,5121.28800000,45.51747000,-1.47000200,0.04420175,788.53200817,-0.52642818,-0.41098448,0.41922292,8.86464932,6.23680650,0.44686398,8.87590531,8.85511713,-0.41098448,0.44686398,-301.46271098,-398.27373280,109.15531867,291.52054332,-146.07373280,119.39572241,297.97936694,-132.40113091,119.39572241,1677.00663242,-1173.68959518,202.60110359,-118375.67236900,28.25467411,2.87636830,0.81520900,10.27199619,2.59625797,148.75462398
