group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,objid,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
Cand14,120.571806188,18.5999438704,-0.1048224436,-3.6139008509,19.1791212669,1.23767380811783E+018,203.351452652,23.7073641455,20.48622,0.04640239,19.53449,0.01718124,19.18858,0.01516884,19.09184,0.0185749,19.01746,0.04060182,0.1561098,0.1148641,0.083309,0.06317069,0.04478881,-93.27636,7.141034,3.893888,0.2371263,6176.696,66.16126,-1.50865,0.05089728,7728.09731857,-6.4963465626,-2.8046873847,3.10720102,15.0797347247,6.0961054524,3.1534624978,15.4059314905,14.8166166192,-2.8046873847,3.1534624978,3.3066600814,-1.4619391954,106.655286445,-85.8998977693,-86.5413734137,-115.984651105,166.300102231,-77.5738478966,-144.891136868,141.826378896,-77.5738478966
Cand14,79.9124325437,83.5542902764,-0.0927417927,1.216916908,18.9267071877,1.23767156720835E+018,129.45341459,24.4656620491,20.26913,0.06535149,19.3985,0.01896153,18.99832,0.01673714,18.84481,0.02540633,18.80113,0.0506147,0.3806474,0.2800767,0.203135,0.1540311,0.10921,-294.4788,6.32921,4.144997,0.3325897,6346.155,104.7957,-1.293658,0.03635888,6363.18917071,-3.6804258817,4.4721170409,2.6353009173,12.8082870499,0.3566724976,2.6727755484,13.084186879,12.0021825651,4.4721170409,2.6727755484,-1.1360679701,0.4459118394,200.324854074,-189.487897899,-109.714786027,-209.581432837,62.7121021012,-101.039512204,-174.494743128,131.942295571,-101.039512204
Cand14,42.9663319429,0.0389621354,0.6230061348,-2.2407339229,19.2730507278,1.23766378421623E+018,174.70784007,-50.3189538443,20.60547,0.05209161,19.66603,0.01419263,19.2684,0.02227475,19.13133,0.01966258,19.0645,0.04111217,0.3614163,0.2659267,0.1928722,0.1462491,0.1036925,-159.0568,6.535997,3.63587,0.004632829,6293.128,18.1333,-1.16484,0.03783432,7810.9294812,-4.9661224734,0.4600078741,-6.0113758571,13.3228051004,0.0345347186,-5.9698461485,14.599184867,13.3148611896,0.4600078741,-5.9698461485,2.0120790045,-1.1664318398,127.353121462,-86.6177625577,94.8344290051,-137.248501494,165.582237442,103.736468258,-131.449465758,170.222402964,103.736468258
Cand14,175.469002012,26.3886148743,-19.9964452102,5.026993387,17.4658773116,1.23766732217955E+018,211.698952185,74.4665608452,19.13808,0.02342997,18.0608,0.01967699,17.56265,0.01228061,17.33266,0.02274254,17.25202,0.02310785,0.1146926,0.08438973,0.06120647,0.04641102,0.03290599,172.2212,2.561632,4.336485,0.07540714,5425.293,38.76223,-1.512721,0.04066959,1861.51175954,-0.4241462134,-0.2619473252,1.7935187814,8.7524668671,6.253252438,1.8208339044,8.9398608696,8.7485461569,-0.2619473252,1.8208339044,-7.3072047674,-19.280384904,-212.593219892,-55.5068847718,120.367459801,202.616489415,196.693115228,130.33042652,196.639016234,202.668992831,130.33042652
Cand14,131.706686427,55.809805925,0.515402499,-2.4308060466,19.0469859257,1.23766093662788E+018,161.715301168,38.2048979014,20.50472,0.07245293,19.48286,0.0164252,19.14977,0.01505221,18.94858,0.01611511,18.98523,0.04296182,0.3006015,0.2211797,0.160418,0.1216401,0.08624435,-197.2437,6.620404,3.590531,0.3113475,6278.293,44.60259,-1.159643,0.06816674,7116.66321091,-5.3099433144,1.7545228403,4.4014823479,13.738672255,0.1280565728,4.4440344799,14.4395483928,13.626179396,1.7545228403,4.4440344799,2.3465553838,0.8173956221,138.52613188,-129.145864169,-100.321135521,-147.812331443,123.054135831,-91.4530192255,-130.887178899,140.923213388,-91.4530192255
Cand14,20.9913307708,7.7372310855,10.6857727902,-2.4270530783,18.1535822233,1.23766976762623E+018,136.814645435,-54.2554169281,20.09988,0.03942804,18.76023,0.03094197,18.18647,0.04929812,17.92186,0.05921451,17.78839,0.06874973,0.22848,0.1681134,0.1219299,0.09245574,0.06555227,179.4817,2.838959,4.293346,0.06456501,5358.078,18.73677,-1.488063,0.05982498,2173.8765846,-0.925953917,0.8690833113,-1.7643817463,9.3021439166,0.0935647373,-1.7354830337,9.4626519965,9.2614564537,0.8690833113,-1.7354830337,10.9577282151,-0.0672244955,-153.318603397,-10.966715781,-146.077283918,144.173797855,241.233284219,-136.298029237,166.081194389,226.708222774,-136.298029237
Cand14,149.277527275,13.8115896679,16.6318901419,-8.5468791228,16.9821397405,1.23767126066869E+018,222.12055411,47.2999313676,18.35417,0.02566175,17.47718,0.02580718,17.05607,0.02076377,16.906,0.02031829,16.87697,0.01501872,0.1320881,0.09718917,0.0704897,0.0534502,0.03789686,-46.19148,1.725999,3.827004,0.1067681,6196.623,112.6771,-1.346413,0.05330954,2114.91967885,-1.0638376123,-0.9619444924,1.5542836215,9.4381303346,6.1810869335,1.5835965359,9.5700617658,9.3889811485,-0.9619444924,1.5835965359,14.8176421807,11.4064189225,185.209007091,-32.8137198074,43.6059801768,-194.944209364,219.386280193,52.3276872499,-216.289122771,198.374897788,52.3276872499
Cand14,146.364228651,42.4096831006,0.5263713616,-2.8623934116,18.3463829148,1.23765820396261E+018,178.40274628,49.4549851084,19.55776,0.03124009,18.647,0.01780419,18.39557,0.01341511,18.29088,0.01593951,18.27449,0.0262181,0.06643932,0.04888542,0.03545579,0.02688505,0.01906183,-160.9291,5.221052,3.511766,0.2205862,6301.566,60.27252,-1.673997,0.07452982,6346.5628029,-4.1239501367,0.114994536,4.8227244311,12.4394087382,0.0092445048,4.8615727497,13.3556646917,12.4388772006,0.114994536,4.8615727497,2.7805081226,0.8597310238,121.886335324,-87.0847698819,-105.475484928,-131.156528013,165.115230118,-96.5554068383,-129.624536879,166.320634607,-96.5554068383
Cand14,28.1882415095,0.2261807333,5.4843350542,-0.5767375564,17.9740986039,1.23765707115948E+018,153.742598025,-58.9280532791,19.30766,0.02989602,18.38012,0.02343771,18.09206,0.01659062,17.95168,0.02131184,17.91527,0.02679314,0.1772632,0.1304286,0.09459769,0.07173057,0.05085786,170.5307,6.539435,3.973802,0.1769962,6361.297,45.04721,-1.635905,0.05004421,4800.91819326,-2.2221486828,1.0961993733,-4.1120819136,10.6216900559,0.1033879446,-4.0791260389,11.3780300969,10.5649726255,1.0961993733,-4.0791260389,5.1442563717,1.9867520172,-165.45870862,-48.9246974965,-122.72647337,156.240960615,203.275302504,-112.909440331,176.3854642,186.065188579,-112.909440331
Cand14,56.2508641156,-0.185781114,2.9210149175,-7.5365972473,17.8806814244,1.23766630055818E+018,187.377872783,-40.4067698238,19.78477,0.04677533,18.53423,0.02117517,17.96473,0.01760674,17.75189,0.02086062,17.54471,0.03032417,0.7380521,0.5430517,0.3938664,0.298657,0.2117515,-201.5947,3.798846,3.610209,0.1224363,5647.554,34.53984,-1.305995,0.04244667,2731.26349437,-2.062533978,-0.2670664619,-1.7704319728,10.4014790024,6.2575066691,-1.7379856992,10.5456796712,10.3980498625,-0.2670664619,-1.7379856992,7.792508521,-2.1469599826,183.061277721,-78.0319543547,109.508786758,-193.00218849,174.168045645,118.236876379,-197.410466602,169.155137557,118.236876379
Cand14,32.4771070341,6.1322442432,-5.5525310941,-8.0261837802,18.5224177957,1.23767001511952E+018,155.524458768,-51.7041488596,20.08822,0.04674387,19.07371,0.02401778,18.6026,0.01729302,18.44023,0.01940471,18.30697,0.02890679,0.2767038,0.203596,0.1476648,0.1119698,0.07938796,-111.2877,5.517503,4.28445,0.1828147,5903.862,55.42483,-1.337172,0.05487482,4035.60919891,-2.276216198,1.0361582222,-3.1672318457,10.6665368002,0.097294445,-3.1341118162,11.1174486365,10.6160907799,1.0361582222,-3.1341118162,-0.9945640913,-9.7088140312,203.323398176,-71.6497318243,-27.763930636,-212.835750071,180.550268176,-19.0984151564,-194.290334145,200.371459805,-19.0984151564
Cand14,141.012568687,43.2716162725,1.2530463921,-3.763852397,17.9451392969,1.23765762951591E+018,177.661845509,45.4694152661,19.36068,0.02468377,18.34238,0.01498896,18.0073,0.01570256,17.87842,0.01373009,17.81213,0.02169784,0.07106938,0.05229217,0.03792664,0.02875863,0.02039022,-201.6193,5.06142,3.935188,0.194838,6113.067,69.10102,-1.240579,0.01479061,4283.26707379,-3.0013111136,0.1225470222,3.0534391516,11.3224292043,0.0108235974,3.0887920703,11.7361850505,11.321765998,0.1225470222,3.0887920703,3.6759903508,1.4912427932,159.798141674,-81.2268150402,-122.495077755,-169.015027572,170.97318496,-113.693248354,-167.154618808,172.792485171,-113.693248354
Cand14,38.3599924987,26.2187593268,0.0696745376,-0.9784485686,18.0702471377,1.23767045857739E+018,149.797815004,-31.2776738252,19.65689,0.03529508,18.54498,0.01489143,18.13196,0.01290018,17.97003,0.01403846,17.87201,0.02335024,0.6354617,0.4675667,0.3391184,0.2571432,0.1823177,-240.1917,2.631265,3.662217,0.05468571,6234.894,46.8005,-1.404804,0.02365256,4670.50441332,-3.4498482226,2.0080357425,-2.4248610626,11.9572156341,0.1687346066,-2.3880814698,12.1933563397,11.7873999752,2.0080357425,-2.3880814698,0.5009329874,-0.8433755301,180.215893798,-117.730190679,108.74539874,-190.154435715,134.469809321,117.482373186,-164.871678136,164.493674011,117.482373186
Cand14,139.667750043,20.9277873373,0.0947633609,-4.0997233367,18.5820589604,1.23766720997432E+018,208.13772561,41.3703635717,19.94899,0.03101225,19.0014,0.02365035,18.66579,0.01774448,18.57401,0.01370247,18.52677,0.03532839,0.2098867,0.1544326,0.1120074,0.08493183,0.06021772,-114.6851,7.988439,3.717737,0.2413562,6221,44.03479,-1.66848,0.08729456,6390.9789013,-4.2293063498,-2.2618192026,4.22394993,12.7483527119,6.1048205544,4.2631300067,13.4422756378,12.5461018154,-2.2618192026,4.2631300067,3.9224680622,-1.1962256616,110.81460239,-75.4994927068,-102.995386417,-120.092589976,176.700507293,-94.0407629472,-149.537630837,152.590289365,-94.0407629472
Cand14,101.76870825,37.4653885751,2.3432020595,-2.9112227184,19.2288340717,1.23767370503651E+018,178.292735954,15.3027526445,20.71998,0.05840512,19.73258,0.01431888,19.30966,0.0160113,19.09276,0.01528548,18.99036,0.04296576,0.6572614,0.4836067,0.3507519,0.2659646,0.1885722,180.0363,7.929021,4.126577,0.5354445,6084.828,80.01803,-1.485612,0.035,6576.64171906,-6.3406492565,0.1889906649,1.7357032682,14.6664185482,0.0128863018,1.7814854591,14.7742182017,14.665200836,0.1889906649,1.7814854591,3.5899765033,1.0382111122,-168.371821941,-106.953626819,78.735123375,158.525251103,145.246373181,88.5602675881,160.383725988,143.191566085,88.5602675881
Cand14,17.0672433984,-8.6798331107,10.4510153787,2.4415056153,17.9771701398,1.23765294906992E+018,135.88964449,-71.1269271517,19.39737,0.0343184,18.42618,0.01616125,18.02426,0.01927561,17.87729,0.01710154,17.82583,0.02589013,0.2901398,0.2134821,0.154835,0.1174067,0.08324282,111.9628,3.315514,3.596355,0.1040332,6058.873,56.70459,-1.359814,0.082806,3807.33756216,-0.8842678597,0.8572251319,-3.6026455193,9.2652489113,0.0926529719,-3.5738679643,9.930627856,9.2255082495,0.8572251319,-3.5738679643,9.7429588676,4.5010470583,-203.593043019,-47.5445954697,-79.66529324,194.240705271,204.65540453,-69.7294438009,212.34237783,185.806352865,-69.7294438009
Cand14,145.606468839,30.0311119456,-0.0241084531,-3.2321932684,19.3549942115,1.23766487834054E+018,197.336377988,48.6944042774,20.62823,0.06489327,19.78171,0.01962285,19.45432,0.02180266,19.30603,0.02072194,19.25506,0.04428316,0.1135828,0.08357316,0.06061422,0.04596193,0.03258758,-120.129,9.213628,4.180977,0.4920701,6298.227,64.00658,-1.437333,0.05895633,7843.86658346,-4.9423341675,-1.5428087358,5.8923100021,13.3434112151,6.1673028597,5.9337074782,14.6032704314,13.253918819,-1.5428087358,5.9337074782,3.1969639545,-0.4765249372,98.4085815695,-93.8125201766,-101.93668174,-107.68993405,158.387479823,-92.9433413419,-125.280949833,144.87373561,-92.9433413419
Cand14,158.988140161,44.2917717418,3.1066296635,-4.0329811726,18.0159957983,1.23766063545929E+018,171.63029832,57.9250198743,19.36919,0.03097619,18.38985,0.02057558,18.07698,0.01967498,17.95243,0.01248355,17.86457,0.02446527,0.07318144,0.05384621,0.03905376,0.02961328,0.02099619,-201.5841,5.482069,3.907861,0.2268481,6008.249,44.30594,-1.64755,0.04804335,4277.82472566,-2.2474530043,0.3306606999,3.6248314276,10.5713007612,0.0312841958,3.657828596,11.1862464581,10.5661281122,0.3306606999,3.657828596,2.6577185039,4.3419600826,171.87679967,-79.7634983449,-124.05591054,-181.088755009,172.436501655,-115.291773846,-175.606488996,178.016418671,-115.291773846
Cand14,223.315609838,34.1145243499,7.8142078465,-10.1684056147,18.6028082987,1.23766266374665E+018,55.4197950046,62.9871505383,19.90817,0.03784621,19.04182,0.01594814,18.67146,0.02341582,18.50386,0.0219679,18.46357,0.02777894,0.08885693,0.06538008,0.04741909,0.03595646,0.02549358,-46.06723,6.700334,4.215045,0.2643994,5872.78,44.70797,-2.056713,0.04792799,3997.45264459,1.0304631309,1.4948459966,3.5613492988,7.4401424296,0.2022932198,3.5841156354,8.2584262581,7.2884260865,1.4948459966,3.5841156354,-11.0072548987,-6.5801714726,222.909777897,-44.1477395003,-97.6758462044,-232.203822986,208.0522605,-89.0711238401,-185.667724137,250.463280188,-89.0711238401
Cand14,151.341435918,14.1614608669,-5.4246222894,-1.1025171441,18.8614943411,1.23767126066961E+018,222.929602169,49.2604168801,20.13097,0.0454866,19.20724,0.0249258,18.90779,0.02305362,18.75037,0.02447444,18.74009,0.03574802,0.2086156,0.1534974,0.1113291,0.08441748,0.05985305,184.4955,7.009034,4.176941,0.2136161,6315.897,124.7891,-1.447351,0.03666684,6873.57503021,-3.2844967866,-3.0553065856,5.2079954131,11.9939039183,6.025608251,5.2442217254,13.0902861965,11.5982254189,-3.0553065856,5.2442217254,-1.3232285288,-5.3750476553,-214.688898483,-140.821706867,25.4887275977,205.008296455,111.378293133,35.4586975787,169.872763399,159.927389936,35.4586975787
Cand14,142.74970761,39.0518000597,0.4921600159,-3.0781878337,19.1224551769,1.23766034393563E+018,183.687262133,46.9303211605,20.28692,0.04635248,19.45033,0.01772656,19.19727,0.01828401,19.05223,0.02317194,19.07851,0.06175559,0.06091104,0.04481776,0.03250558,0.024648,0.01747574,-175.0903,13.83628,4.603799,0.5256874,6287.283,90.92354,-1.927534,0.151059,7537.45554985,-5.1365773885,-0.3310208483,5.5062904116,13.4534389389,6.2585778994,5.5482960465,14.5526151706,13.4493659509,-0.3310208483,5.5482960465,3.0741322712,0.5168874152,139.847495299,-101.057611595,-115.295416721,-149.0869502,151.142388405,-106.431351768,-152.760661619,147.428357362,-106.431351768
Cand15,349.295719929,15.1028313218,8.1499826125,8.8282373226,17.877473706,1.23765624277821E+018,91.6567053237,-41.9739277,19.19417,0.02640812,18.28937,0.0245342,17.93584,0.02423508,17.81642,0.01840315,17.71931,0.03554014,0.2408663,0.1772271,0.1285399,0.09746789,0.06910595,12.49101,6.238173,3.774524,0.07839198,6222.484,27.3493,-1.433772,0.05668309,4300.488746,-0.0924338944,3.1958586127,-2.8761340645,9.0167730253,0.3623096138,-2.849831547,9.4564124083,8.4314105295,3.1958586127,-2.849831547,11.3810019545,3.8513355242,-233.706558355,55.0627574739,50.0177473937,223.949302898,307.262757474,60.0469564456,318.315303304,207.94003963,60.0469564456
Cand15,202.065756024,20.8486370391,9.4464195808,-6.6126938565,18.0571295238,1.23766778176799E+018,358.137918148,79.5099076394,19.38099,0.03645132,18.39395,0.0227129,18.14392,0.02469788,17.99419,0.03092361,17.96373,0.02544858,0.09324718,0.06861039,0.04976198,0.037733,0.02675317,-49.75595,10.79195,3.692851,0.1208304,6222.257,116.2126,-1.679895,0.07433493,4990.46791475,0.9081122313,-0.0295235516,4.9070592562,7.4066349575,6.2791992015,4.9302009234,8.8974784372,7.4065761155,-0.0295235516,4.9302009234,0.7152676412,-11.5087338634,259.067893763,8.5076116331,-98.4942294272,-268.359208359,260.707611633,-90.0023609917,-269.396281721,259.635835103,-90.0023609917
Cand15,177.389472142,5.6036046595,-8.5272284003,1.3930130674,18.9938879548,1.23765460640701E+018,265.789474799,63.9185322826,20.30436,0.04083494,19.41519,0.02139226,19.0923,0.01631359,18.99481,0.01641578,18.90823,0.03322682,0.07586736,0.05582248,0.04048712,0.03070016,0.02176679,186.6593,8.668283,3.551227,0.02223766,6039.411,12.45333,-1.397675,0.07057397,7679.88444727,-0.2479037707,-3.3673380438,6.897840484,9.1951335438,5.9082538856,6.9245806497,11.5108773802,8.5563727938,-3.3673380438,6.9245806497,-7.9294848519,-3.4318186987,-302.168174004,-172.56170668,112.722181279,292.2148699,79.63829332,122.964769568,242.751265905,181.117671294,122.964769568
Cand15,135.607795256,20.9944345243,18.498520369,-8.541724434,17.9533782092,1.23766725453296E+018,206.496163437,37.7956620162,19.52227,0.03431307,18.45629,0.02258705,18.0566,0.01904628,17.85208,0.02095862,17.77002,0.02220958,0.1631302,0.1200296,0.0870555,0.06601156,0.04680302,-181.782,4.9082,4.184751,0.1480371,5685.74,54.43878,-1.380417,0.02573537,3130.02502476,-2.2135599773,-1.1034552324,1.9182271588,10.5951793529,6.1788491953,1.9511268521,10.7733338161,10.5375619605,-1.1034552324,1.9511268521,14.0192254363,14.7857238685,341.688498498,-62.0964863573,61.9556878935,-351.480212269,190.103513643,70.1888965853,-369.367530376,152.464136831,70.1888965853
Cand15,33.9919134843,6.2700428408,-8.3744409074,-10.8507279142,17.924537375,1.23766722822328E+018,157.506681062,-50.8386110265,19.33627,0.0287042,18.30823,0.0212164,17.96905,0.01958673,17.8279,0.02172364,17.77365,0.02277287,0.2380894,0.1751839,0.127058,0.09634423,0.06830925,-171.7484,3.670992,4.128498,0.1634128,6162.54,24.03754,-1.383411,0.03275495,4322.01725135,-2.5217436575,1.0441959373,-3.351163513,10.9122656426,0.0958367511,-3.3172762391,11.4053436205,10.8621911371,1.0441959373,-3.3172762391,-1.6997808778,-13.6007463673,313.158121856,-91.9782307676,-42.8055074713,-322.622990469,160.221769232,-34.4827385198,-305.810889919,190.358369719,-34.4827385198
Cand15,149.583862723,43.8942484726,7.660523196,-4.6370833769,18.2505213554,1.23765787379545E+018,175.522104459,51.5440678999,19.57494,0.03490217,18.60319,0.01559807,18.27239,0.01637058,18.24117,0.01954532,18.13866,0.03105162,0.0451035,0.03318672,0.02406978,0.01825139,0.01294046,-253.429,4.434404,3.791126,0.2430557,6196.627,27.65316,-1.405344,0.03247217,6181.19272846,-3.8324269869,0.3001308988,4.8404099393,12.1510074649,0.0247025957,4.8783482601,13.0937108628,12.1473002702,0.3001308988,4.8783482601,3.0626584845,8.4146468071,342.614644205,-116.847414664,-45.1156754448,-352.07215876,135.352585336,-36.8848359186,-348.621523639,144.007501842,-36.8848359186
Cand15,193.653729805,29.1126802933,4.9512611452,-4.8956645261,18.8244886968,1.23766725348223E+018,103.675139816,87.8955859687,20.16713,0.03989741,19.1951,0.02185602,18.89806,0.01669368,18.78042,0.01998078,18.7047,0.03040619,0.06301753,0.0463677,0.03362972,0.0255004,0.0180801,-140.9272,6.734673,3.875641,0.271931,6102.633,52.30531,-1.430931,0.03975029,7012.97317678,-0.0608822941,0.2502209912,7.0082434019,8.3727474187,0.0298896217,7.0343992922,10.9355234323,8.3690076349,0.2502209912,7.0343992922,-6.3082372482,2.9476534566,228.146194042,-50.5998444774,-137.233741953,-237.316744204,201.600155523,-128.645170976,-231.185888763,208.602360061,-128.645170976
Cand15,176.572768675,13.8981789491,-10.2645622556,2.2726618814,18.5581998007,1.23766428938797E+018,250.723092068,69.8492685259,19.87247,0.03137103,18.90456,0.02380246,18.63338,0.01817773,18.48229,0.01516931,18.50299,0.02632448,0.2738057,0.2014637,0.1461182,0.110797,0.07855648,145.86,5.394447,3.981371,0.1999396,6333.486,50.62663,-1.425521,0.05514245,7190.78583076,-0.8177951787,-2.3382771273,6.750634932,9.4214953221,6.0323787609,6.7791545788,11.6069595893,9.1267208887,-2.3382771273,6.7791545788,-8.7214462596,-5.8704859652,-359.234206653,-126.61322549,67.9952648137,349.420227717,125.58677451,78.4161873714,307.318966886,208.378468326,78.4161873714
Cand15,194.228211363,30.4976281096,4.9302510058,-5.1484887529,18.7296467069,1.23766725509304E+018,103.666021902,86.4236662749,19.93287,0.03662498,19.0688,0.01736773,18.77456,0.02646916,18.71493,0.02383868,18.63648,0.03098276,0.06382408,0.04696115,0.03406014,0.02582677,0.0183115,-197.9312,5.995324,3.92909,0.3275625,6168.618,52.33338,-1.534233,0.1011818,7863.41365686,-0.1158879447,0.4766196546,7.8481002815,8.4348683008,0.0565359929,7.8744237662,11.5392180368,8.4213916283,0.4766196546,7.8744237662,-6.3897246462,3.1600206272,262.135008339,-69.9590712079,-190.197970459,-271.140079226,182.240928792,-181.71522851,-260.409185587,197.270765071,-181.71522851
