index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
999,188.61617545,-0.07052812,-7.91875972,-7.31208656,-6.79513061,-8.36657429,15.40813327,293.71186662,62.49698215,16.73834000,0.01657454,15.77484000,0.01302693,15.48722000,0.01598132,15.36256000,0.01364143,15.34376000,0.02264323,-195.82330000,1.95319800,3.56833400,0.08640037,6198.63500000,25.25584000,-1.61541600,0.03343568,1464.79897821,0.27202076,-0.61933204,1.29925693,8.07770293,6.20643819,1.32440157,8.18555582,8.05392528,-0.61933204,1.32440157,-58.84401271,16.64130555,-200.52114108,49.86959934,268.84130555,-191.03649844,29.11025522,271.87353227,-191.03649844,415.02439106,2196.11362834,490.70769043,-126341.35825500,20.38974698,8.25451937,0.42365294,11.42449255,0.61352477,35.15237993
1000,186.92334140,5.95291096,-91.44987358,-29.80743842,-81.27510794,-51.43850302,16.01971278,286.93480067,68.08411066,17.51218000,0.01722474,16.52971000,0.01638974,16.08803000,0.01503702,15.90007000,0.01487740,15.81435000,0.01577838,126.27160000,2.21404600,4.30375200,0.14339460,5590.82400000,28.07318000,-2.24792200,0.02592123,966.74493825,0.10510456,-0.34518594,0.89688097,8.22933930,6.24122723,0.92254855,8.28088891,8.22209657,-0.34518594,0.92254855,-278.88687816,-362.79514595,29.15986817,269.19450493,-110.59514595,39.33019714,273.59658199,-99.20624031,39.33019714,1214.79506018,-816.40181268,19.15544905,-138728.32882200,18.72193139,1.74410188,0.82956132,1.98885278,2.88039298,165.03436085
1001,91.54737441,64.53627996,23.16484788,-5.93952213,14.20497157,19.23816216,15.27425557,149.52926305,19.67181969,16.93216000,0.01724531,15.82263000,0.01372606,15.38029000,0.01000666,15.17434000,0.01081117,15.11987000,0.01743738,-298.80510000,1.81689200,3.55767100,0.06172925,6061.77800000,31.89614000,-1.64933000,0.05189649,929.91147636,-0.75470241,0.44403465,0.31303811,9.09456794,0.04884358,0.34139219,9.10097328,9.08372167,0.44403465,0.34139219,235.35757370,-211.12714963,-20.73100383,-244.89172096,41.07285037,-12.16550875,-242.59431305,52.98049931,-12.16550875,1188.95808231,481.83475057,3.05058714,-146500.50393900,16.24067764,0.98461537,0.88567795,0.76049146,0.28594061,16.38319021
1002,290.49334241,36.70086497,-60.21542964,8.47682522,-19.09555757,57.73312926,18.13793353,69.07800072,10.23708230,20.29295000,0.05795400,18.74339000,0.01061821,17.85604000,0.00788191,17.23135000,0.01022713,16.77229000,0.01409134,-48.99368000,1.86378500,3.60406800,0.16010940,4797.90600000,218.85400000,-1.46038100,0.02199543,992.85951009,0.34890272,0.91263430,0.17645266,8.03256195,0.11386271,0.20136280,8.03508546,7.98054823,0.91263430,0.20136280,49.48796204,-122.23707739,258.69500938,-59.89516846,129.96292261,267.83928579,-44.74134937,135.92646583,267.83928579,174.61234988,1091.83775677,1204.19821363,-138128.19176200,14.74614038,7.93604076,0.30024007,12.88490624,1.07202924,61.42275083
1004,155.87058727,53.61893652,-16.27668459,-11.04987911,17.61873177,-8.75274702,15.67621329,158.42319874,52.07056132,17.11966000,0.01534013,16.19016000,0.02035281,15.76157000,0.01740620,15.56756000,0.02832853,15.54311000,0.02406103,167.24400000,2.35243800,3.55001300,0.11433390,5614.32900000,40.49922000,-2.57283100,0.01034154,799.26060624,-0.45687047,0.18067387,0.63043148,8.78675823,0.02056351,0.65785441,8.81135021,8.78490052,0.18067387,0.65785441,-144.47341283,-14.65201639,111.53177513,134.52459240,237.54798361,121.28216708,139.38062733,234.73165786,121.28216708,408.42014618,2062.53032594,175.51590887,-134242.92187500,17.65466550,6.58491822,0.45668059,6.17679823,0.39982071,22.90803939
1006,357.04822211,-9.51344596,4.73154450,-25.02722637,-11.75779746,-22.59433053,16.02574682,79.67602802,-66.91182424,17.21509000,0.01667677,16.34639000,0.01963418,16.08150000,0.02339617,15.98484000,0.01421354,15.97365000,0.01617077,-360.30960000,1.90934700,3.50549900,0.15577320,6372.68400000,32.82431000,-1.68409400,0.04812349,2321.92386249,0.16318068,0.89579468,-2.13594344,8.22242884,0.10916194,-2.11044236,8.48895182,8.17348689,0.89579468,-2.11044236,61.00117571,-387.27266252,233.92420903,-71.33101060,-135.07266252,243.03267067,-85.62195752,-126.49750047,243.03267067,351.21121859,-1040.11669615,995.90027370,-138065.42987400,16.07983131,6.25347584,0.43998658,13.63945669,2.10897021,120.83509213
1010,51.16836931,5.24487369,9.14484246,-12.28882808,15.21853421,-1.74346090,15.90285302,177.59589672,-40.82489599,17.48007000,0.01402390,16.40322000,0.01447128,15.98728000,0.02085651,15.81891000,0.02123523,15.70243000,0.01986269,222.86650000,1.83082200,3.75939300,0.06031866,6200.52100000,22.33392000,-1.57310600,0.02942655,1668.38192264,-1.26137185,0.05295764,-1.09070380,9.59491620,0.00551937,-1.06076145,9.65337411,9.59477005,0.05295764,-1.06076145,-164.53942137,-113.56006836,-156.13305655,155.42594758,138.63993164,-146.31873010,156.18878158,137.77997074,-146.31873010,473.24383665,1321.98727307,390.72762348,-141309.99877600,15.91590209,4.70336490,0.54378932,8.64608472,0.67907254,38.90799044
1012,143.32502262,30.90956885,-7.27905201,-15.95669476,14.79704619,-9.41531359,15.99201000,195.63481061,46.86923992,17.25650000,0.01921648,16.37495000,0.02123911,16.09666000,0.01390329,15.98081000,0.02043839,15.98328000,0.02063676,295.18590000,1.73135600,3.98792700,0.06116097,6242.16400000,18.26471000,-1.34485000,0.03554468,2157.51798957,-1.42044374,-0.39752546,1.57454659,9.75362657,6.24241733,1.60497245,9.88479478,9.74552230,-0.39752546,1.60497245,-221.23118969,-219.06761992,149.59066702,211.16320469,33.13238008,159.58045251,209.63738356,41.71116204,159.58045251,988.61094224,406.83509846,663.32339462,-136487.64514200,19.15418718,2.08320499,0.80381725,16.42784815,1.12280063,64.33173709
1018,181.04500379,30.42162656,-33.35517875,-101.13963312,106.29653772,-6.54518185,15.99481253,192.49822290,79.13997928,17.46787000,0.01468467,16.51713000,0.02151185,16.07161000,0.02119427,15.89565000,0.01673960,15.83907000,0.01300374,-126.99550000,1.96990000,4.32706900,0.19115470,5587.51900000,42.85493000,-2.43517700,0.05689121,957.21658015,-0.17607559,-0.03902929,0.94007323,8.50323012,6.27859535,0.96661823,8.55799470,8.50314055,-0.03902929,0.96661823,99.26582786,-472.04121473,-130.31680702,-108.45859517,-219.84121473,-121.32600405,-107.44839539,-220.33671706,-121.32600405,228.15387148,-1873.57380872,184.19431106,-142674.15907700,14.12071512,6.53530185,0.36722536,5.22300019,2.71417864,155.51098086
1021,150.35766905,55.25703397,18.02552698,-30.51742396,20.08338810,29.20428583,15.19248010,158.43486834,48.47151687,16.47278000,0.01879042,15.59372000,0.02081539,15.27521000,0.01291146,15.14603000,0.01501428,15.11367000,0.01539682,-333.26820000,2.00153400,4.05825700,0.09922479,6052.51900000,33.20268000,-1.76212000,0.02831380,1089.25826670,-0.67161819,0.26543977,0.81544730,9.00298362,0.02948781,0.84353961,9.04241523,8.99906972,0.26543977,0.84353961,272.36054668,-219.15151166,-149.51464850,-281.49254990,33.04848834,-141.06402101,-280.39578933,41.33351613,-141.06402101,1497.40783934,372.12496871,432.21768826,-127201.77428000,23.67979463,1.53471548,0.87826728,17.60938941,1.04951872,60.13299307
1028,201.31100186,24.33868936,-92.74872688,9.59719048,-25.72969886,89.62374127,15.70925263,14.68224718,81.89412900,17.26677000,0.02566731,16.24101000,0.01371506,15.78154000,0.01160982,15.62642000,0.01932953,15.52704000,0.01630828,-4.09356100,1.63260500,4.22376800,0.08069506,5564.80600000,44.70967000,-1.45867600,0.02642361,1007.75405196,0.13745606,0.03601541,0.99768580,8.18950979,0.00439776,1.02325191,8.25318818,8.18943060,0.03601541,1.02325191,-379.43848256,-226.48397228,56.31806079,369.66085248,25.71602772,66.80210249,369.77037043,24.09010354,66.80210249,2841.01296098,197.28613879,26.64683933,-111019.79104800,33.92161802,0.61802452,0.96421361,6.47378015,0.47004521,26.93160697
1029,153.31851991,8.94459370,-34.98361619,-10.70235996,-8.99493159,-35.46103659,16.52481596,231.31442838,48.49357813,18.26254000,0.01848998,17.12414000,0.01657338,16.58059000,0.01435690,16.37081000,0.01656319,16.23092000,0.01844966,349.63130000,1.26726900,4.46820000,0.04534521,5391.95800000,39.95619000,-1.63914600,0.05762196,1116.42533003,-0.46244631,-0.57752534,0.83607022,8.80878686,6.21757583,0.86350955,8.85100981,8.78983449,-0.57752534,0.86350955,-269.83118465,-260.81649801,137.46054387,259.80082386,-8.61649801,147.60208037,259.80677309,8.43521006,147.60208037,1240.69934442,74.30396754,643.17867261,-133744.35637800,20.57376729,1.14660088,0.89442160,19.99840560,1.43083784,81.98096911
1033,250.14812062,39.32639682,-57.72924801,45.83650987,42.05579130,60.53893070,15.38522216,62.77489356,41.37745097,17.08611000,0.01663743,16.01390000,0.01175778,15.46707000,0.00907816,15.23464000,0.01311823,15.14362000,0.01446736,19.84621000,2.20607500,4.20672500,0.09492045,5226.55900000,89.83775000,-2.50310200,0.04312935,541.34566014,0.18583615,0.36120864,0.35783847,8.15105515,0.04432886,0.38325669,8.16006040,8.14304786,0.36120864,0.38325669,-136.13670575,-28.70019151,129.69409938,126.13123708,223.49980849,139.41838205,135.91157709,217.69082795,139.41838205,326.27523444,1774.40994447,233.17237638,-140587.73587100,15.30550561,6.04955611,0.43343117,6.46040769,0.48538236,27.81036083
1038,227.80282915,-1.70217073,5.32473599,-41.68629768,-26.78487026,-32.38318936,15.39072400,357.98758565,45.69841587,16.75945000,0.02360105,15.81796000,0.01565011,15.45908000,0.01719232,15.31884000,0.01439021,15.27826000,0.01439776,237.54000000,1.93391000,4.10468300,0.06514322,6277.77100000,19.25964000,-1.67351200,0.03601500,1384.71080140,0.96653410,-0.03396179,0.99100072,7.36045581,6.27857120,1.01397911,7.42997062,7.36037746,-0.03396179,1.01397911,311.66603376,-186.88044544,21.53536111,-321.33173250,65.31955456,29.86247381,-321.62970212,63.83620629,29.86247381,1479.10401975,469.86357561,107.76583116,-133147.43823600,21.13013787,1.14469664,0.89722064,6.27590947,0.67436717,38.63839248
1040,125.06793778,38.74150179,2.87645275,-14.87105186,15.14457380,0.25307792,16.49961891,182.59871989,33.21203685,17.81757000,0.02059953,16.85273000,0.01790771,16.56817000,0.01859010,16.46936000,0.01373545,16.45319000,0.01737761,-220.62340000,1.99929200,3.68948900,0.05603480,6333.68500000,39.92973000,-1.52052000,0.03286740,2912.13273088,-2.43392803,-0.11046953,1.59508867,10.75950465,6.27291797,1.62867776,10.88207386,10.75893753,-0.11046953,1.62867776,195.78557596,-200.39803502,-117.92103102,-205.01656323,51.80196498,-109.23154908,-205.53761604,49.69429713,-109.23154908,1095.82628262,534.68602091,256.22067371,-138813.99882400,18.48683062,1.69944591,0.83162364,12.06717512,0.82573373,47.31105791
1041,8.09092301,7.80139782,7.43366363,-19.17776860,4.91286188,-19.97273020,17.14640086,114.72422328,-54.76609300,18.55844000,0.03081789,17.65909000,0.02432296,17.23063000,0.01472256,17.10750000,0.02331841,17.01755000,0.01906379,167.56430000,2.01673600,4.05569900,0.10573090,6014.55800000,36.58138000,-1.75566700,0.01892254,2287.20358827,-0.55189235,1.19856501,-1.86819619,8.96817362,0.13404758,-1.84046451,9.15507770,8.88772074,1.19856501,-1.84046451,-14.83621435,-95.13689018,-261.79981776,6.05328039,157.06310982,-252.45223523,26.98991159,154.84510758,-252.45223523,248.97994632,1388.67780864,1168.20104657,-131543.66558000,17.42227876,8.48601833,0.34491887,14.48652839,0.99389203,56.94581844
1046,191.55627355,-7.51900290,-70.99115942,-190.33989808,-64.17341542,-192.74541310,15.77326093,300.66027680,55.32975184,18.16046000,0.02633383,16.57698000,0.01820781,15.85929000,0.00930623,15.57798000,0.01186230,15.43418000,0.01833134,183.65590000,1.21285700,4.64636800,0.12591080,4896.37500000,56.38247000,-2.25758200,0.04692764,516.34783231,0.14978448,-0.25266468,0.42466487,8.18279254,6.25230284,0.45019529,8.19516745,8.17889077,-0.25266468,0.45019529,116.02362015,-503.74582707,-117.33249532,-125.25683290,-251.54582706,-108.39406057,-117.42998551,-255.29350913,-108.39406057,309.97172379,-2089.01382197,121.75431334,-137580.60649300,16.06873519,6.73196932,0.40949462,4.58743399,2.80716454,160.83868076
1047,263.97045982,34.28553396,-7.03942111,-74.29884378,-73.73791800,-11.51482029,16.04096682,58.81900824,29.66454965,17.80730000,0.02052167,16.68174000,0.01067758,16.13032000,0.01343835,15.90561000,0.01302408,15.78043000,0.01667773,-15.30593000,1.64848500,4.25864100,0.08779140,5339.45500000,24.74862000,-1.84765900,0.08355928,845.82294200,0.38052449,0.62879130,0.41861565,7.97300427,0.07894702,0.44342590,7.98532551,7.94817077,0.62879130,0.44342590,257.89201777,-144.90485683,-47.69392042,-267.34189771,107.29514317,-39.19862925,-258.04737264,128.04488077,-39.19862925,976.32195094,1020.90238077,11.60891382,-142073.81385000,17.24946760,2.28415968,0.76613051,1.32324611,0.18324479,10.49915314
1049,124.66499665,38.63877453,40.06391479,-50.77728283,57.10749854,30.36747157,16.00264904,182.65336470,32.88436056,17.60821000,0.02343989,16.54115000,0.01377412,16.08370000,0.02211949,15.89424000,0.01299305,15.80037000,0.01753738,-183.75160000,1.79751600,4.36105300,0.08101278,5711.39300000,17.26131000,-1.16966300,0.03469008,1248.20207828,-1.04707649,-0.04852475,0.67770539,9.37508170,6.27800936,0.70697025,9.40170005,9.37495612,-0.04852475,0.70697025,267.24146078,-325.88662468,51.12775456,-276.99974067,-73.68662468,59.59338257,-276.61463349,-75.11936853,59.59338257,1320.14606364,-704.25021716,154.66967065,-132523.03775800,21.18636441,1.76480975,0.84621181,7.40165138,2.52317071,144.56703269
1050,118.77126247,31.21220303,-1.01755231,-41.63882407,39.49557797,-13.22597457,16.31025194,189.62805199,26.42166824,18.16053000,0.01845755,16.92788000,0.01373657,16.37635000,0.01184217,16.16621000,0.01375201,16.05582000,0.01741064,293.75410000,1.18754200,4.54650800,0.05592715,5385.07300000,24.98378000,-1.42319800,0.00397537,1094.53637292,-0.96639808,-0.16394072,0.48704011,9.29631887,6.26554938,0.51605409,9.31063136,9.29487320,-0.16394072,0.51605409,-255.19564124,-251.14685409,69.25666373,245.37823196,1.05314591,79.35285151,245.32150120,5.38023097,79.35285151,1225.84902935,50.01634270,94.47533388,-142795.15473500,17.47388524,0.51772287,0.94244841,6.33039388,1.38642418,79.43625420
1053,30.63948275,-0.14166133,20.44322852,-12.39397439,23.90646095,-0.13159960,16.30807014,158.18659721,-58.06010457,17.58590000,0.01555142,16.66008000,0.01977127,16.36307000,0.02365627,16.27456000,0.02742394,16.25731000,0.02376619,199.01380000,2.23677500,3.83040300,0.09356118,6313.69700000,34.35746000,-1.51136500,0.00039954,2439.73668733,-1.19827737,0.47960193,-2.07036916,9.54678812,0.05025815,-2.04061897,9.76244279,9.53473363,0.47960193,-2.04061897,-199.28617002,-218.05107488,-169.68900319,190.21483826,34.14892512,-159.76615799,191.69019807,24.54998460,-159.76615799,908.29613589,234.37350143,693.89152099,-140935.42040700,17.37568841,1.95545761,0.79768839,15.94073704,1.27903239,73.28315777
1054,136.65843482,63.57360965,21.38535185,-23.95449893,16.16980815,27.74326219,16.70749990,151.32801155,38.95222391,18.18347000,0.02621404,17.26898000,0.02226310,16.79651000,0.01620325,16.61887000,0.01414456,16.51272000,0.01979376,-265.70230000,2.26976100,3.90335100,0.15631470,5813.78300000,34.58074000,-2.39358000,0.03350613,1427.82238657,-0.97422199,0.53275207,0.89763217,9.31666011,0.05721394,0.92666857,9.36263159,9.30141553,0.53275207,0.92666857,232.35801820,-251.80657808,-21.00740755,-241.89131735,0.39342192,-12.43254881,-241.47302064,14.22478439,-12.43254881,1375.19553399,132.52748130,17.07410236,-146080.57659300,16.49464893,0.32636784,0.96119523,1.00174925,0.89069108,51.03283964
1055,137.37472259,62.59525207,11.23629060,-23.96185761,19.32698088,18.08017303,16.84886303,152.40043392,39.56277374,18.39226000,0.03051677,17.44465000,0.01438823,16.95626000,0.01908720,16.71214000,0.01281414,16.62482000,0.02941550,-345.66700000,1.85750000,4.26339000,0.12109010,5718.27200000,63.63164000,-1.72052700,0.06350999,1391.62672274,-0.95076101,0.49703668,0.88635940,9.29129383,0.05352043,0.91532263,9.33627102,9.27798984,0.49703668,0.91532263,244.41485164,-271.64553952,-128.21156698,-253.61348287,-19.44553952,-119.67381823,-254.29057657,-5.85067233,-119.67381823,1279.84631715,-54.36031571,312.94256746,-136061.41865000,19.78172675,0.86998662,0.91574679,15.06329957,1.68936557,96.79351704
1059,12.41664840,15.55488100,5.32595690,-28.36708044,5.03787711,-28.41965629,15.27607605,122.30266168,-47.31470360,16.64796000,0.03378021,15.65927000,0.01769787,15.33914000,0.01734710,15.23835000,0.01295616,15.16166000,0.01464653,150.73800000,1.97124000,3.71125400,0.18597330,6355.77000000,44.45767000,-1.94034700,0.06917378,1534.58328071,-0.55598266,0.87938715,-1.12805468,8.93289133,0.09860343,-1.10031384,9.00040211,8.88950087,0.87938715,-1.10031384,-4.37575075,-61.65932460,-250.97151340,-4.44092992,190.54067540,-241.65663316,14.33817635,190.05232842,-241.65663316,250.95102990,1697.71679705,963.49873682,-129956.33755200,17.98233392,8.82157761,0.34176938,13.63067280,0.87535885,50.15436763
1063,123.71859115,30.05276479,91.66972320,-73.62478885,95.85192711,68.09079052,15.33970835,192.26073679,30.17561850,17.48153000,0.02027996,16.05107000,0.01832811,15.41337000,0.01233216,15.14389000,0.02209590,15.05521000,0.02714371,-187.97140000,1.02235500,4.57269100,0.08884709,5114.22800000,29.25719000,-1.41674700,0.09069703,561.75528590,-0.47455454,-0.10312901,0.28236749,8.80427492,6.27147152,0.30984731,8.80972543,8.80367089,-0.10312901,0.30984731,302.06271045,-195.56649071,62.26893793,-311.85559497,56.63350929,70.62582643,-312.49757744,52.97669843,70.62582643,1691.64150626,466.42141712,131.75085484,-126454.15118800,24.27224265,1.20100883,0.90570432,8.59832619,0.76707333,43.95006434
1073,179.83040319,47.20912924,45.64738869,-135.63612278,32.11781860,139.46070280,16.02663188,146.48566235,67.46478836,18.15940000,0.02560929,16.78008000,0.02237239,16.13396000,0.01828018,15.83775000,0.01088253,15.69932000,0.02087161,-198.34300000,1.94541500,4.60559800,0.15947030,4880.00700000,20.12372000,-2.56775000,0.08358777,599.08278032,-0.19142776,0.12677217,0.55333932,8.52064286,0.01487879,0.57993412,8.54035586,8.51969973,0.12677217,0.57993412,318.01461337,-320.00432711,-31.40822360,-327.51503191,-67.80432711,-23.10066841,-328.48758929,-62.92397463,-23.10066841,1969.72305335,-536.15271495,7.98660620,-124400.23846300,25.51420391,1.00537620,0.92417857,1.10052014,2.91210218,166.85116468
1076,341.25472501,23.06801437,-59.02338732,-82.14327611,-94.27884358,-36.64393145,15.31262073,88.60205724,-31.24605990,17.25553000,0.01225245,15.95642000,0.01025334,15.36617000,0.01350483,15.11559000,0.01927902,15.03798000,0.01410437,-114.53050000,1.05225700,4.53706600,0.06112807,5394.26800000,25.77832000,-1.25792500,0.00861925,647.79617942,0.01351144,0.55366691,-0.33602125,8.33594481,0.06646815,-0.31006179,8.34170931,8.31753743,0.55366691,-0.31006179,285.61796700,-163.30426037,-36.79718615,-295.10172313,88.89573964,-28.38848721,-288.54569597,108.29986547,-28.38848721,1305.29261232,902.78170197,19.31552462,-134224.74341400,20.50451576,1.91264472,0.82935888,2.10354166,0.23068837,13.21747015
